Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
S199637 16.512 17.5464 5.574e-18 4.673e-18 2.282e-18 0.0 101.98 0.0
S199638 16.5403 17.5544 1.130e-19 1.259e-19 1.175e-19 0.0 103.12 0.0
S199639 16.5106 17.5909 3.305e-20 4.459e-20 5.884e-20 0.0 99.75 0.0
S199640 16.5304 17.6112 1.530e-18 1.405e-18 8.462e-19 0.0 99.49 0.0
S199641 16.5351 17.5579 4.143e-20 5.204e-20 5.956e-20 0.0 101.5 0.0
S199642 16.4921 17.5781 1.286e-13 1.047e-13 5.039e-14 0.0 100.05 1.0
S199643 16.5078 17.5794 1.243e-18 1.138e-18 6.999e-19 0.0 99.93 0.0
S199646 16.5241 17.562 1.184e-22 2.522e-22 8.789e-22 0.0 101.4 0.0
S199647 16.513 17.5541 4.193e-19 4.193e-19 3.037e-19 0.001 102.05 0.0
S199648 16.5336 17.5725 2.495e-18 4.220e-18 9.282e-18 0.0 100.26 0.0
S199650 16.5176 17.5752 2.497e-18 2.194e-18 1.219e-18 0.0 100.9 0.0
S199651 16.5011 17.5765 4.123e-20 5.128e-20 5.635e-20 0.0 100.03 0.0
S199652 16.5268 17.578 2.187e-19 2.352e-19 1.979e-19 0.0 100.28 0.0
S199653 16.5173 17.5919 1.234e-18 1.121e-18 6.684e-19 0.0 99.66 0.0
S199654 16.5156 17.5891 5.111e-21 7.697e-21 1.276e-20 0.0 99.95 0.0
S199656 16.5323 17.565 1.591e-18 2.513e-18 4.512e-18 0.0 100.85 0.0
S199657 16.5213 17.5616 2.373e-18 2.241e-18 1.433e-18 0.0 101.6 0.0
S199658 16.5397 17.5848 1.844e-22 3.990e-22 1.437e-21 0.0 100.12 0.0
S199659 16.4964 17.5285 1.973e-21 3.363e-21 7.132e-21 0.0 103.21 0.0
S199660 16.5057 17.5612 8.694e-21 1.273e-20 2.054e-20 0.0 102.01 0.0
S199661 16.4897 17.568 1.424e-20 1.901e-20 2.570e-20 0.0 101.39 0.0
S199662 16.4997 17.549 2.247e-19 2.455e-19 2.148e-19 0.0 102.43 0.0
S199663 16.5344 17.59 3.931e-22 7.154e-22 1.784e-21 0.0 99.65 0.0
S199665 16.5247 17.5594 7.639e-19 7.086e-19 4.378e-19 0.0 101.63 0.0
S199666 16.5275 17.5808 7.131e-20 8.460e-20 8.620e-20 0.0 100.01 0.0
S199670 16.5306 17.5871 4.598e-18 3.859e-18 1.949e-18 0.0 100.32 0.0
S199671 16.5254 17.5466 1.289e-19 1.395e-19 1.138e-19 0.0 102.23 0.0
S199672 16.523 17.5752 3.284e-18 5.928e-18 1.488e-17 0.0 100.07 0.0
S199673 16.5255 17.5827 1.415e-18 2.703e-18 7.155e-18 0.0 100.5 0.0
S199674 16.5294 17.5614 1.561e-22 3.139e-22 9.765e-22 0.0 101.3 0.0
S199675 16.5142 17.5566 1.323e-22 2.594e-22 7.411e-22 0.0 101.63 0.0
S199679 16.4963 17.5437 8.521e-20 1.039e-19 1.124e-19 0.0 102.56 0.0
S199682 16.5175 17.562 2.693e-22 5.431e-22 1.741e-21 0.0 101.56 0.0
S199683 16.5294 17.5737 1.349e-19 1.519e-19 1.405e-19 0.0 100.56 0.0
S199686 16.5033 17.5464 9.514e-22 1.727e-21 4.174e-21 0.0 102.88 0.0
S199687 16.4929 17.5433 1.042e-19 1.251e-19 1.295e-19 0.0 102.84 0.0
S199688 16.5051 17.5594 2.177e-18 4.526e-18 1.535e-17 0.0 101.6 0.0
S199689 16.5042 17.5327 4.783e-18 8.517e-18 2.021e-17 0.0 103.06 0.0
S199690 16.5184 17.5753 1.696e-21 2.863e-21 6.047e-21 0.0 100.6 0.0
S199691 16.5159 17.58 6.107e-20 6.904e-20 6.586e-20 0.0 100.77 0.0
S199692 16.5074 17.5639 3.973e-19 4.022e-19 3.117e-19 0.0 102.22 0.0
S199693 16.5369 17.5644 2.185e-21 3.379e-21 6.013e-21 0.0 101.14 1.0
S199694 16.5026 17.5519 4.453e-18 3.873e-18 2.065e-18 0.0 102.17 0.0
S199695 16.5314 17.5687 4.086e-18 3.572e-18 1.976e-18 0.0 100.52 0.0
S199696 16.5077 17.5559 1.914e-19 2.076e-19 1.706e-19 0.0 102.13 0.0
S199697 16.5395 17.5587 1.154e-18 1.120e-18 7.373e-19 0.0 101.45 0.0
S199698 16.5156 17.5274 3.113e-22 6.241e-22 1.833e-21 0.0 102.98 0.0
S199700 16.5462 17.5541 1.742e-18 3.378e-18 9.257e-18 0.0 101.94 0.0
S199705 16.5215 17.5353 9.641e-20 1.153e-19 1.210e-19 0.001 103.07 0.0
S199706 16.5231 17.5689 3.054e-21 4.821e-21 8.671e-21 0.0 100.11 0.0
S199708 16.5309 17.566 4.154e-20 5.114e-20 5.652e-20 0.0 100.44 0.0
S199710 16.5087 17.5602 5.845e-19 9.585e-19 1.948e-18 0.0 102.64 0.0
S199712 16.5356 17.5583 2.308e-19 2.385e-19 1.847e-19 0.0 101.66 0.0
S199713 16.4833 17.5576 9.213e-20 1.077e-19 1.064e-19 0.0 102.82 0.0
S199714 16.5135 17.5518 3.812e-18 7.032e-18 1.820e-17 0.0 102.69 0.0
S199715 16.5006 17.5437 2.480e-18 2.223e-18 1.241e-18 0.0 102.76 0.0
S199717 16.5327 17.5852 1.101e-20 1.505e-20 2.092e-20 0.0 99.71 0.0
S199718 16.533 17.5792 6.479e-18 5.400e-18 2.663e-18 0.0 99.87 0.0
S199719 16.529 17.5645 1.442e-18 1.320e-18 8.163e-19 0.0 100.01 0.0
S199722 16.5351 17.5765 4.956e-18 8.810e-18 2.071e-17 0.0 99.92 0.0
S199724 16.5167 17.596 1.600e-20 2.228e-20 3.165e-20 0.0 99.64 0.0
S199725 16.5178 17.5572 1.204e-13 1.011e-13 5.315e-14 0.0 101.81 1.0
S199726 16.5087 17.5733 2.833e-17 2.154e-17 8.866e-18 0.0 100.64 1.0
S199727 16.5093 17.5684 4.987e-19 5.197e-19 3.955e-19 0.0 100.04 0.0
S199728 16.513 17.5538 1.136e-18 1.041e-18 6.504e-19 0.0 102.36 0.0
S199729 16.5175 17.5543 5.820e-21 9.188e-21 1.689e-20 0.001 102.0 0.0
S199730 16.5229 17.5834 2.917e-18 4.278e-18 7.128e-18 0.0 99.9 0.0
S199731 16.521 17.5688 2.528e-18 2.270e-18 1.324e-18 0.0 100.92 0.0
S199734 16.5121 17.5429 2.904e-22 5.699e-22 1.679e-21 0.0 102.86 0.0
S199735 16.505 17.57 3.530e-21 5.273e-21 8.717e-21 0.0 101.13 0.0
S199736 16.4982 17.5421 2.873e-21 4.281e-21 6.977e-21 0.0 103.11 0.0
S199737 16.5181 17.5375 3.944e-18 9.862e-18 4.834e-17 0.0 102.38 1.0
S199738 16.5291 17.5717 5.472e-18 4.603e-18 2.404e-18 0.0 100.5 0.0
S199739 16.5268 17.5509 5.934e-22 1.051e-21 2.400e-21 0.0 102.78 0.0
S199740 16.5266 17.5476 1.351e-13 1.152e-13 5.978e-14 0.0 102.72 1.0
S199741 16.5312 17.5617 1.986e-22 3.978e-22 1.192e-21 0.0 101.35 0.0
S199743 16.5268 17.5916 5.082e-20 6.184e-20 6.491e-20 0.0 99.63 0.0
S199744 16.5175 17.564 6.245e-22 1.105e-21 2.589e-21 0.001 101.27 0.0
S199746 16.5208 17.5332 1.482e-18 1.350e-18 8.234e-19 0.0 103.2 0.0
S199748 16.5023 17.5925 5.435e-19 5.622e-19 4.510e-19 0.0 99.58 0.0
S199750 16.5133 17.5565 2.282e-22 4.312e-22 1.191e-21 0.0 101.96 0.0
S199751 16.4881 17.5434 6.281e-22 1.117e-21 2.602e-21 0.0 102.99 0.0
S199752 16.5077 17.5445 6.756e-20 7.947e-20 7.760e-20 0.0 102.62 0.0
S199753 16.4983 17.5787 1.432e-20 1.885e-20 2.417e-20 0.0 100.83 0.0
S199756 16.5451 17.562 5.705e-19 5.846e-19 4.249e-19 0.0 101.15 0.0
S199759 16.5045 17.5319 6.280e-19 1.248e-18 3.738e-18 0.0 103.13 0.0
S199760 16.543 17.5888 4.595e-22 8.629e-22 2.254e-21 0.0 100.07 0.0
S199762 16.5207 17.5431 1.580e-20 2.079e-20 2.687e-20 0.0 102.89 0.0
S199764 16.515 17.552 3.896e-21 6.536e-21 1.382e-20 0.0 102.69 0.0
S199765 16.5194 17.5796 9.337e-18 7.770e-18 3.934e-18 0.0 99.95 0.0
S199767 16.5264 17.5796 7.155e-21 1.030e-20 1.611e-20 0.0 99.99 0.0
S199768 16.5201 17.5681 5.283e-18 4.427e-18 2.277e-18 0.0 101.03 0.0
S199769 16.5307 17.5822 7.733e-19 7.315e-19 4.732e-19 0.0 100.16 0.0
S199770 16.5213 17.5826 6.926e-18 1.228e-17 2.782e-17 0.0 99.93 0.0
S199772 16.5212 17.55 1.145e-18 2.306e-18 7.063e-18 0.0 102.73 0.0
S199775 16.5416 17.5874 8.134e-21 1.150e-20 1.750e-20 0.0 99.55 0.0
S199776 16.5073 17.5866 1.329e-18 1.287e-18 8.293e-19 0.0 100.28 0.0
S199777 16.5107 17.5536 1.984e-22 4.263e-22 1.513e-21 0.0 102.54 0.0
S199779 16.5265 17.5753 1.792e-18 1.673e-18 1.045e-18 0.0 100.19 0.0
S199780 16.5029 17.5909 1.652e-18 1.467e-18 8.519e-19 0.0 99.77 0.0
S199781 16.5295 17.5668 2.389e-18 3.895e-18 7.702e-18 0.0 101.01 0.0
S199782 16.505 17.5673 1.836e-22 3.434e-22 9.063e-22 0.0 101.24 0.0
S199783 16.5085 17.5554 1.005e-18 9.354e-19 5.875e-19 0.0 102.06 0.0
S199784 16.5258 17.5697 1.198e-18 1.073e-18 6.089e-19 0.0 100.43 0.0
S199785 16.5424 17.5528 5.869e-21 7.999e-21 1.105e-20 0.0 102.43 0.0
S199786 16.4931 17.5754 5.527e-18 4.612e-18 2.316e-18 0.0 100.68 0.0
S199788 16.5278 17.5503 4.629e-18 8.237e-18 2.009e-17 0.0 102.95 0.0
S199789 16.5133 17.5299 1.155e-18 1.059e-18 6.300e-19 0.0 103.05 0.0
S199790 16.507 17.5678 2.651e-19 2.622e-19 1.854e-19 0.0 101.14 0.0
S199792 16.5231 17.5911 1.491e-18 1.358e-18 8.401e-19 0.0 99.92 0.0
S199795 16.5192 17.5573 6.106e-20 7.347e-20 7.849e-20 0.0 102.08 0.0
S199798 16.514 17.561 4.210e-20 5.220e-20 5.933e-20 0.0 101.58 0.0
S199799 16.5052 17.5598 2.579e-20 3.489e-20 4.753e-20 0.0 101.85 0.0
S199800 16.5068 17.5611 4.867e-18 3.809e-18 1.626e-18 0.0 101.96 0.0
S199802 16.5241 17.5733 1.667e-22 3.478e-22 1.129e-21 0.0 100.76 0.0
S199803 16.4844 17.5711 1.304e-18 1.888e-18 2.892e-18 0.0 101.02 0.0
S199804 16.5137 17.5676 3.769e-20 4.639e-20 4.988e-20 0.0 100.57 0.0
S199805 16.5133 17.5684 1.332e-19 1.518e-19 1.447e-19 0.0 100.35 0.0
S199806 16.5423 17.5542 1.464e-17 1.116e-17 4.669e-18 0.0 101.81 0.0
S199807 16.5156 17.5625 1.739e-18 3.462e-18 1.002e-17 0.0 101.47 0.0
S199809 16.5292 17.5898 5.390e-14 4.170e-14 1.762e-14 0.0 100.2 1.0
S199810 16.5079 17.5301 4.840e-18 3.977e-18 1.973e-18 0.0 102.98 0.0
S199811 16.5229 17.562 5.016e-18 4.307e-18 2.297e-18 0.0 101.41 0.0
S199812 16.5182 17.5705 6.282e-14 4.487e-14 1.682e-14 0.0 100.99 0.0
S199813 16.5178 17.5836 1.083e-17 8.559e-18 3.845e-18 0.0 100.21 0.0
S199814 16.5093 17.5501 1.585e-13 1.295e-13 6.218e-14 0.0 102.5 1.0
S199817 16.5147 17.5628 2.607e-22 5.601e-22 1.953e-21 0.0 101.46 0.0
S199818 16.5192 17.5733 5.073e-21 7.461e-21 1.190e-20 0.0 100.52 0.0
S199819 16.4993 17.5314 1.379e-19 1.533e-19 1.359e-19 0.0 102.91 0.0
S199820 16.5261 17.5878 2.078e-17 1.650e-17 7.687e-18 0.0 100.05 0.0
S199821 16.5107 17.5374 8.131e-14 7.085e-14 3.891e-14 0.0 102.96 1.0
S199822 16.511 17.5456 4.208e-20 4.935e-20 4.967e-20 0.0 102.73 0.0
S199823 16.5198 17.5385 2.025e-20 2.790e-20 3.840e-20 0.0 102.47 0.0
S199824 16.5138 17.5792 1.849e-21 3.082e-21 6.317e-21 0.001 100.18 0.0
S199825 16.5091 17.5405 1.993e-21 3.190e-21 5.977e-21 0.0 102.92 0.0
S199827 16.5194 17.5753 3.660e-18 3.079e-18 1.642e-18 0.0 100.49 0.0
S199829 16.509 17.5284 1.916e-18 4.422e-18 1.881e-17 0.0 102.96 0.0
S199830 16.5151 17.5717 3.728e-21 5.348e-21 8.210e-21 0.0 100.91 0.0
S199831 16.5067 17.5336 1.043e-17 8.569e-18 4.189e-18 0.0 102.62 0.0
S199832 16.5089 17.5416 1.743e-22 3.581e-22 1.135e-21 0.0 102.62 0.0
S199833 16.5197 17.5905 7.154e-19 6.759e-19 4.383e-19 0.0 99.97 0.0
S199834 16.5124 17.5778 8.654e-18 7.558e-18 4.043e-18 0.0 100.45 0.0
S199835 16.5073 17.5419 1.020e-18 1.672e-18 3.436e-18 0.0 102.6 0.0
S199836 16.5214 17.5873 1.312e-18 1.222e-18 7.531e-19 0.0 100.0 0.0
S199838 16.5152 17.5458 4.883e-20 6.063e-20 6.684e-20 0.0 102.55 0.0
S199839 16.513 17.5317 5.320e-20 6.359e-20 6.661e-20 0.0 103.0 0.0
S199840 16.5115 17.5401 1.721e-18 1.530e-18 8.748e-19 0.0 102.44 0.0
S199841 16.5324 17.587 9.507e-15 6.232e-15 1.903e-15 0.0 100.02 0.0
S199843 16.5181 17.5818 6.192e-19 6.354e-19 4.716e-19 0.0 100.41 0.0
S199844 16.5175 17.5992 3.871e-21 5.918e-21 1.058e-20 0.0 99.8 0.0
S199845 16.5251 17.5864 1.375e-18 2.176e-18 4.184e-18 0.0 100.03 0.0
S199846 16.5218 17.59 5.584e-19 5.847e-19 4.648e-19 0.0 100.32 0.0
S199847 16.5102 17.5355 1.999e-18 4.464e-18 1.758e-17 0.0 102.76 0.0
S199848 16.5029 17.5311 2.032e-18 1.834e-18 1.095e-18 0.0 102.64 0.0
S199849 16.5058 17.5413 7.094e-21 1.013e-20 1.549e-20 0.0 102.75 0.0
S199850 16.5083 17.54 2.211e-18 4.128e-18 1.077e-17 0.0 102.43 0.0
S199851 16.5207 17.5971 3.618e-21 5.657e-21 1.046e-20 0.0 99.82 0.0
S199852 16.5166 17.5387 5.296e-18 8.944e-18 1.946e-17 0.0 102.58 0.0
S199853 16.5071 17.5285 1.676e-20 2.234e-20 2.826e-20 0.0 102.98 0.0
S199855 16.5225 17.582 2.596e-18 2.463e-18 1.560e-18 0.0 100.31 0.0
S199856 16.5168 17.5419 8.656e-21 1.196e-20 1.707e-20 0.0 102.3 0.0
S199857 16.5127 17.5441 1.004e-18 1.979e-18 5.792e-18 0.0 102.19 0.0
S199859 16.5232 17.5402 5.715e-21 9.128e-21 1.753e-20 0.0 102.73 0.0
S199860 16.5189 17.5973 1.099e-13 8.899e-14 4.052e-14 0.0 100.19 1.0
S199861 16.5077 17.5233 2.764e-22 5.336e-22 1.516e-21 0.0 102.95 0.0
S199863 16.5071 17.5461 9.468e-19 1.762e-18 4.661e-18 0.0 102.33 0.0
S199864 16.5221 17.6123 2.837e-22 5.899e-22 1.917e-21 0.0 99.7 0.0
S199866 16.5217 17.5876 1.218e-19 1.350e-19 1.238e-19 0.0 100.35 0.0
S199867 16.5105 17.5272 3.389e-19 3.758e-19 3.239e-19 0.0 102.91 0.0
S199868 16.529 17.5917 5.465e-21 7.653e-21 1.073e-20 0.0 99.86 0.0
S199870 16.5035 17.5274 1.199e-19 1.404e-19 1.448e-19 0.0 102.71 0.0
S199872 16.5036 17.5282 4.032e-19 4.224e-19 3.349e-19 0.0 102.65 0.0
S199873 16.5135 17.5365 3.121e-19 3.497e-19 3.070e-19 0.0 102.52 0.0
S199874 16.5159 17.5967 9.424e-18 7.811e-18 3.896e-18 0.0 100.18 0.0
S199878 16.5075 17.5225 1.337e-21 2.336e-21 5.341e-21 0.0 102.94 0.0
S199879 16.5064 17.5327 3.443e-22 6.438e-22 1.742e-21 0.0 102.53 0.0
S199880 16.5248 17.5969 2.390e-22 4.370e-22 1.100e-21 0.0 99.93 0.0
S199881 16.5305 17.6041 2.248e-19 2.481e-19 2.218e-19 0.0 99.9 0.0
S199882 16.514 17.5321 1.353e-20 1.892e-20 2.697e-20 0.0 102.61 0.0
S199884 16.5058 17.5328 2.832e-21 4.492e-21 8.303e-21 0.0 102.69 0.0
S199885 16.5141 17.5926 5.882e-19 9.074e-19 1.632e-18 0.0 100.3 0.0
S199887 16.5201 17.5886 3.123e-18 2.697e-18 1.408e-18 0.0 100.04 0.0
S199888 16.527 17.6042 3.095e-18 4.961e-18 9.105e-18 0.0 99.91 0.0
S199890 16.5184 17.596 8.579e-14 6.534e-14 2.728e-14 0.0 100.01 1.0
S199891 16.5053 17.5294 1.162e-18 1.072e-18 6.467e-19 0.0 102.72 0.0
S199893 16.5275 17.6011 1.011e-18 9.371e-19 5.751e-19 0.0 100.02 0.0
S199895 16.5219 17.6088 2.787e-20 3.610e-20 4.372e-20 0.0 99.63 0.0
S199897 16.5238 17.5978 2.222e-20 2.827e-20 3.311e-20 0.0 100.19 0.0
S199899 16.5188 17.6021 2.666e-21 4.047e-21 6.859e-21 0.0 99.81 0.0
S199900 16.5115 17.5112 6.153e-19 1.296e-18 4.485e-18 0.0 102.97 0.0
S199901 16.5053 17.5194 2.221e-19 2.328e-19 1.846e-19 0.0 103.01 0.0
S199902 16.5259 17.5959 1.341e-20 1.827e-20 2.407e-20 0.0 100.13 0.0
S199904 16.5275 17.5968 9.937e-20 1.153e-19 1.145e-19 0.0 100.1 0.0
S199905 16.5108 17.5241 5.424e-19 5.370e-19 3.871e-19 0.0 102.7 0.0
S199906 16.5044 17.5273 3.880e-21 5.385e-21 7.729e-21 0.0 102.68 0.0
S199907 16.5287 17.6085 5.466e-18 8.942e-18 1.814e-17 0.0 100.08 0.0
S199908 16.5208 17.5975 3.470e-18 3.008e-18 1.639e-18 0.0 100.0 0.0
S199909 16.5027 17.5266 3.017e-14 2.071e-14 6.870e-15 0.0 102.76 0.0
S199910 16.5135 17.5316 2.077e-20 2.747e-20 3.481e-20 0.0 102.67 0.0
S199911 16.5286 17.6073 1.416e-14 9.346e-15 3.082e-15 0.0 99.94 0.0
S199913 16.5185 17.6057 5.541e-19 5.356e-19 3.721e-19 0.0 100.07 0.0
S199916 16.508 17.5158 9.971e-22 1.675e-21 3.657e-21 0.0 102.94 0.0
S199917 16.5084 17.5293 2.781e-20 3.616e-20 4.400e-20 0.0 102.7 1.0
S199919 16.5276 17.6047 9.800e-18 7.717e-18 3.551e-18 0.0 99.69 0.0
S199920 16.524 17.604 7.477e-21 1.040e-20 1.443e-20 0.0 100.12 0.0
S199921 16.5248 17.613 8.246e-14 7.774e-14 4.881e-14 0.0 99.84 1.0
S199922 16.527 17.616 7.071e-21 1.036e-20 1.634e-20 0.0 100.0 0.0
S199923 16.5066 17.518 6.449e-14 4.411e-14 1.504e-14 0.0 102.63 0.0
S199924 16.5263 17.6024 7.845e-14 5.507e-14 2.009e-14 0.001 99.96 0.0
S199926 16.5021 17.5122 1.532e-19 1.686e-19 1.519e-19 0.0 102.8 0.0
S199927 16.4954 17.4952 3.199e-21 4.741e-21 7.590e-21 0.0 103.01 0.0
S199928 16.5065 17.5173 6.556e-20 7.545e-20 7.072e-20 0.0 102.59 0.0
S199929 16.5173 17.5188 3.070e-18 7.171e-18 3.056e-17 0.0 102.81 1.0
S199932 16.5287 17.6249 3.679e-20 4.358e-20 4.537e-20 0.0 99.9 0.0
S199934 16.5004 17.5125 4.510e-22 8.334e-22 2.115e-21 0.0 102.71 0.0
S199935 16.5305 17.6184 4.649e-19 4.762e-19 3.598e-19 0.0 99.97 0.0
S199936 16.5144 17.5288 3.289e-18 6.508e-18 1.881e-17 0.0 102.55 0.0
S199937 16.5123 17.5142 2.856e-20 3.540e-20 4.028e-20 0.0 102.8 0.0
S199938 16.5313 17.609 9.826e-21 1.378e-20 2.048e-20 0.0 100.01 0.0
S199939 16.5266 17.6136 6.924e-19 6.450e-19 4.032e-19 0.0 100.05 0.0
S199941 16.5241 17.5969 4.489e-20 5.445e-20 5.888e-20 0.0 100.0 0.0
S199943 16.5012 17.5131 1.205e-21 2.080e-21 4.768e-21 0.0 102.75 0.0
S199944 16.5052 17.5086 5.068e-21 7.714e-21 1.367e-20 0.0 102.76 0.0
S199945 16.5325 17.6272 4.641e-18 7.284e-18 1.280e-17 0.0 99.94 0.0
S199946 16.5328 17.6162 9.201e-14 6.491e-14 2.301e-14 0.0 99.96 0.0
S199948 16.5084 17.5122 5.417e-19 5.381e-19 3.974e-19 0.0 102.83 0.0
S199949 16.5238 17.6246 2.393e-18 3.783e-18 7.196e-18 0.0 99.94 0.0
S199952 16.501 17.5085 2.484e-18 2.279e-18 1.395e-18 0.001 102.71 0.0
S199953 16.5275 17.6217 9.456e-19 1.656e-18 3.817e-18 0.0 100.0 0.0
S199954 16.5108 17.5221 1.173e-18 2.168e-18 5.430e-18 0.0 102.65 0.0
S199955 16.5308 17.6288 1.337e-13 1.244e-13 7.860e-14 0.0 100.11 1.0
S199956 16.5313 17.6282 6.633e-21 9.562e-21 1.505e-20 0.0 99.96 0.0
S199957 16.5069 17.5075 2.159e-18 3.540e-18 7.196e-18 0.0 102.61 0.0
S199958 16.5276 17.6222 3.739e-20 4.445e-20 4.621e-20 0.0 99.98 0.0
S199960 16.5054 17.502 6.128e-19 6.091e-19 4.263e-19 0.0 102.85 0.0
S199961 16.5069 17.5139 4.774e-20 5.880e-20 6.579e-20 0.0 102.85 0.0
S199962 16.5318 17.6278 3.807e-18 3.234e-18 1.685e-18 0.0 99.99 0.0
S199963 16.5025 17.5073 2.225e-21 3.321e-21 5.334e-21 0.0 102.68 0.0
S199964 16.5024 17.4937 5.698e-19 5.237e-19 3.229e-19 0.0 102.87 0.0
S199966 16.4931 17.4894 3.075e-19 3.335e-19 2.782e-19 0.0 102.86 0.0
S199968 16.5067 17.4943 1.190e-20 1.669e-20 2.437e-20 0.0 102.8 0.0
S199969 16.5004 17.4933 8.570e-20 1.047e-19 1.162e-19 0.0 102.86 0.0
S199970 16.5319 17.6199 1.651e-17 1.276e-17 5.436e-18 0.0 100.12 1.0
S199972 16.5305 17.634 1.132e-18 1.068e-18 6.757e-19 0.0 99.84 0.0
S199973 16.5258 17.632 6.302e-19 6.249e-19 4.301e-19 0.0 99.89 0.0
S199976 16.5092 17.4876 8.321e-20 9.434e-20 8.853e-20 0.0 102.76 0.0
S199977 16.5278 17.639 1.357e-17 1.080e-17 5.015e-18 0.0 100.05 0.0
S199978 16.5154 17.5634 4.010e-17 2.895e-17 1.109e-17 0.0 103.37 0.0
S199979 16.5319 17.6363 6.119e-17 4.661e-17 1.966e-17 0.0 99.86 0.0
S199980 16.5011 17.4977 4.314e-17 3.349e-17 1.467e-17 0.0 102.92 1.0
S199981 16.5319 17.6365 2.607e-18 2.324e-18 1.302e-18 0.0 99.87 0.0
S199982 16.5322 17.6311 1.219e-18 1.902e-18 3.325e-18 0.0 99.96 0.0
S199983 16.502 17.4987 1.284e-16 9.588e-17 3.788e-17 0.0 102.81 0.0
S199984 16.5311 17.6333 5.665e-19 5.512e-19 3.711e-19 0.0 99.99 0.0
S199985 16.5293 17.6303 1.053e-16 7.636e-17 2.916e-17 0.0 100.02 0.0
S199986 16.5269 17.625 1.700e-18 1.582e-18 9.680e-19 0.0 100.04 0.0
S199987 16.5302 17.6328 1.124e-17 9.128e-18 4.569e-18 0.0 100.03 0.0
S199988 16.501 17.4998 5.249e-17 3.834e-17 1.507e-17 0.0 102.67 0.0
S199989 16.5027 17.4997 3.529e-17 2.828e-17 1.291e-17 0.0 102.67 0.0
S199990 16.5022 17.4976 4.158e-17 3.136e-17 1.298e-17 0.001 102.67 1.0
S199991 16.528 17.6228 1.047e-15 7.085e-16 2.326e-16 0.0 100.2 0.0
S199992 16.5042 17.5047 2.139e-16 1.490e-16 5.525e-17 0.0 102.58 0.0
S199993 16.5026 17.5034 4.208e-18 3.423e-18 1.615e-18 0.0 102.57 0.0
S199994 16.5019 17.5028 4.181e-16 2.823e-16 9.350e-17 0.0 102.55 0.0
S199995 16.5045 17.5082 6.557e-18 1.051e-17 1.983e-17 0.0 102.47 0.0
S199996 16.5045 17.5048 3.588e-18 3.279e-18 1.890e-18 0.0 102.5 0.0
S199997 16.5061 17.5111 5.950e-19 1.142e-18 3.152e-18 0.0 102.39 0.0
S199998 16.5061 17.5158 3.667e-17 2.658e-17 1.058e-17 0.0 102.36 0.0
S199999 16.5235 17.6095 1.366e-20 1.937e-20 2.879e-20 0.0 100.45 0.0
S200000 16.5075 17.5122 1.464e-16 1.050e-16 3.875e-17 0.0 102.37 0.0
S200001 16.507 17.5147 9.149e-17 6.797e-17 2.690e-17 0.0 102.29 0.0
S200002 16.5238 17.6071 2.738e-19 2.817e-19 2.238e-19 0.0 100.54 0.0
S200003 16.5083 17.5201 3.072e-18 2.840e-18 1.735e-18 0.0 102.21 0.0
S200004 16.5106 17.522 1.063e-17 9.025e-18 4.545e-18 0.0 102.16 0.0
S200005 16.5227 17.6067 5.917e-18 1.215e-17 3.901e-17 0.0 100.62 1.0
S200006 16.5224 17.6028 2.031e-16 1.464e-16 5.485e-17 0.0 100.66 0.0
S200007 16.5118 17.5256 2.668e-18 2.450e-18 1.440e-18 0.0 102.07 0.0
S200008 16.5128 17.5361 1.157e-17 9.421e-18 4.461e-18 0.0 101.91 0.0
S200009 16.5188 17.5971 3.723e-18 3.134e-18 1.618e-18 0.0 100.79 0.0
S200010 16.519 17.5939 2.275e-19 2.456e-19 2.082e-19 0.0 100.86 0.0
S200011 16.5191 17.592 2.315e-17 1.750e-17 7.244e-18 0.0 100.87 1.0
S200012 16.5178 17.5916 5.247e-20 6.379e-20 6.846e-20 0.0 100.89 0.0
S200014 16.5153 17.5409 3.668e-17 2.800e-17 1.162e-17 0.0 101.79 1.0
S200015 16.5179 17.5469 2.789e-20 3.825e-20 5.458e-20 0.001 101.67 0.0
S200016 16.5186 17.5441 2.594e-17 1.948e-17 8.018e-18 0.0 101.72 1.0
S200017 16.5201 17.5516 5.477e-18 6.909e-18 8.421e-18 0.0 101.59 0.0
S200018 16.5147 17.5782 2.876e-18 2.468e-18 1.319e-18 0.0 101.15 0.0
S200019 16.5113 17.5694 1.552e-17 1.201e-17 5.077e-18 0.0 101.29 1.0
S200020 16.522 17.5619 4.086e-17 3.045e-17 1.228e-17 0.0 101.41 0.0
S200021 16.511 17.5662 2.467e-18 4.131e-18 8.840e-18 0.0 101.36 0.0
S200022 16.5132 17.57 1.145e-17 9.412e-18 4.592e-18 0.0 101.29 0.0
S200023 16.5232 17.5674 1.702e-16 1.249e-16 4.772e-17 0.0 101.3 0.0
S200024 16.5071 17.5621 1.064e-13 7.608e-14 2.843e-14 0.0 101.44 0.0
S200025 16.5052 17.5509 9.288e-16 6.132e-16 2.001e-16 0.0 101.62 0.0
S200026 16.5064 17.5532 2.741e-18 2.341e-18 1.247e-18 0.0 101.58 0.0
S200027 16.5011 17.5405 3.064e-17 2.277e-17 9.239e-18 0.0 101.81 0.0
S200028 16.5056 17.5505 8.152e-19 7.479e-19 4.592e-19 0.0 101.64 0.0
S200029 16.501 17.5367 1.358e-16 9.639e-17 3.562e-17 0.0 101.88 0.0
