Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
S322971 -0.7611 -38.3359 1.254e-18 2.306e-18 5.978e-18 0.0 101.26 0.0
S322972 -0.7555 -38.3372 7.081e-18 5.946e-18 2.942e-18 0.0 101.31 0.0
S322973 -0.7575 -38.336 2.434e-18 4.251e-18 9.500e-18 0.0 101.37 0.0
S322975 -0.7841 -38.3141 3.521e-19 3.834e-19 3.476e-19 0.0 100.94 0.0
S322976 -0.7897 -38.3141 2.660e-18 4.025e-18 6.814e-18 0.0 100.87 0.0
S322977 -0.7798 -38.313 2.463e-19 2.678e-19 2.317e-19 0.0 100.94 0.0
S322978 -0.6075 -38.3499 1.207e-19 1.393e-19 1.322e-19 0.0 103.46 0.0
S322979 -0.581 -38.3642 5.729e-18 4.624e-18 2.254e-18 0.0 103.72 0.0
S322980 -0.7882 -38.3073 9.552e-21 1.270e-20 1.642e-20 0.0 100.8 0.0
S322982 -0.5668 -38.3776 3.240e-20 4.126e-20 4.894e-20 0.0 103.98 0.0
S322983 -0.8048 -38.2888 1.836e-21 2.644e-21 4.037e-21 0.0 100.53 0.0
S322984 -0.5674 -38.3767 4.375e-18 3.709e-18 1.975e-18 0.0 104.06 0.0
S322985 -0.5517 -38.3912 4.125e-18 3.577e-18 1.949e-18 0.0 104.24 0.0
S322986 -0.8141 -38.2802 2.058e-18 3.281e-18 6.384e-18 0.0 100.41 0.0
S322987 -0.8178 -38.2697 1.499e-18 2.419e-18 4.818e-18 0.0 100.26 0.0
S322988 -0.8194 -38.2685 1.240e-17 1.005e-17 4.681e-18 0.0 100.29 0.0
S322989 -0.8396 -38.2609 1.727e-18 1.606e-18 1.006e-18 0.0 100.21 0.0
S322990 -0.5414 -38.407 4.260e-17 3.132e-17 1.190e-17 0.0 104.46 0.0
S322991 -0.5143 -38.431 1.453e-18 2.424e-18 5.249e-18 0.0 104.55 0.0
S322992 -0.821 -38.2601 3.378e-22 6.714e-22 1.941e-21 0.0 100.09 0.0
S322993 -0.5076 -38.4307 6.860e-22 1.217e-21 2.922e-21 0.0 104.63 0.0
S322995 -0.5117 -38.4334 1.505e-19 1.699e-19 1.550e-19 0.0 104.65 0.0
S322996 -0.834 -38.2434 3.238e-18 2.824e-18 1.525e-18 0.0 99.86 0.0
S322997 -0.5307 -38.4285 1.060e-17 8.849e-18 4.340e-18 0.0 104.77 0.0
S322998 -0.842 -38.2366 3.507e-21 5.202e-21 8.238e-21 0.0 99.9 0.0
S322999 -0.8402 -38.2318 1.729e-18 1.599e-18 9.843e-19 0.0 99.81 0.0
S323001 -0.5165 -38.4561 2.841e-20 3.708e-20 4.477e-20 0.0 104.94 0.0
S323002 -0.5188 -38.4493 5.129e-18 8.696e-18 1.946e-17 0.0 104.9 0.0
S323003 -0.8407 -38.2228 3.609e-19 3.366e-19 2.127e-19 0.0 99.68 0.0
S323004 -0.5288 -38.453 2.751e-20 3.443e-20 4.130e-20 0.0 104.94 0.0
S323007 -0.8546 -38.2072 6.660e-21 9.462e-21 1.467e-20 0.0 99.69 0.0
S323010 -0.863 -38.1881 1.732e-18 3.654e-18 1.209e-17 0.0 99.66 0.0
S323011 -0.8545 -38.2002 4.780e-20 5.766e-20 6.201e-20 0.0 99.61 0.0
S323012 -0.5344 -38.4629 2.044e-18 4.015e-18 1.140e-17 0.0 104.82 0.0
S323013 -0.5221 -38.479 7.002e-19 1.249e-18 2.852e-18 0.0 104.9 0.0
S323014 -0.831 -38.202 6.591e-21 1.027e-20 1.810e-20 0.0 99.75 0.0
S323015 -0.5266 -38.4793 4.518e-17 3.207e-17 1.218e-17 0.0 104.82 0.0
S323016 -0.8304 -38.2046 1.850e-17 1.452e-17 6.310e-18 0.0 99.71 0.0
S323017 -0.5422 -38.4715 1.025e-20 1.353e-20 1.739e-20 0.0 104.68 0.0
S323019 -0.5424 -38.4784 2.522e-18 2.193e-18 1.174e-18 0.0 104.69 0.0
S323020 -0.8244 -38.2038 2.023e-21 3.243e-21 5.984e-21 0.0 99.8 0.0
S323021 -0.5483 -38.4787 3.833e-18 3.351e-18 1.814e-18 0.0 104.61 0.0
S323022 -0.815 -38.2 2.956e-17 2.338e-17 1.021e-17 0.0 99.96 1.0
S323023 -0.8181 -38.1884 4.722e-19 4.731e-19 3.405e-19 0.0 100.05 0.0
S323025 -0.5411 -38.5073 8.967e-18 7.080e-18 3.227e-18 0.0 104.33 0.0
S323026 -0.8058 -38.203 7.727e-14 5.612e-14 2.120e-14 0.0 100.17 0.0
S323027 -0.8053 -38.1912 4.612e-19 7.707e-19 1.680e-18 0.0 100.26 0.0
S323028 -0.7982 -38.1947 3.830e-18 7.373e-18 2.048e-17 0.0 100.3 0.0
S323029 -0.7954 -38.1959 1.145e-20 1.592e-20 2.256e-20 0.0 100.31 0.0
S323030 -0.5814 -38.4621 7.029e-19 1.165e-18 2.424e-18 0.0 104.24 0.0
S323031 -0.5762 -38.4628 1.588e-17 1.262e-17 5.650e-18 0.0 104.19 1.0
S323032 -0.5869 -38.4774 3.164e-18 2.806e-18 1.607e-18 0.0 103.97 0.0
S323033 -0.5813 -38.4712 6.116e-18 1.547e-17 7.323e-17 0.0 104.08 1.0
S323034 -0.6004 -38.46 1.857e-18 1.731e-18 1.066e-18 0.0 103.87 0.0
S323035 -0.5933 -38.4809 2.259e-19 2.357e-19 1.865e-19 0.0 103.86 0.0
S323036 -0.6086 -38.4576 3.293e-21 5.112e-21 8.684e-21 0.0 103.78 0.0
S323038 -0.6175 -38.4501 4.568e-18 3.779e-18 1.837e-18 0.0 103.63 0.0
S323039 -0.7454 -38.2182 5.174e-19 4.858e-19 3.145e-19 0.0 100.97 0.0
S323040 -0.6243 -38.4558 3.017e-18 2.523e-18 1.310e-18 0.0 103.56 0.0
S323041 -0.6375 -38.4393 7.866e-20 9.157e-20 8.885e-20 0.0 103.45 0.0
S323042 -0.6392 -38.4317 2.619e-18 2.413e-18 1.469e-18 0.0 103.35 0.0
S323043 -0.7182 -38.2493 1.143e-18 1.056e-18 6.625e-19 0.0 101.39 0.0
S323044 -0.712 -38.2444 3.261e-16 2.307e-16 8.162e-17 0.0 101.42 0.0
S323045 -0.7227 -38.2248 2.956e-17 2.309e-17 1.014e-17 0.0 101.36 1.0
S323046 -2.8719 -36.1027 1.370e-18 2.643e-18 7.525e-18 0.0 104.57 0.0
S323048 -2.8848 -36.088 2.060e-19 3.430e-19 7.350e-19 0.0 103.01 0.0
S323049 -2.8966 -36.0791 1.274e-22 2.364e-22 6.229e-22 0.0 102.64 0.0
S323050 -2.9255 -36.055 3.861e-18 3.148e-18 1.506e-18 0.0 101.86 0.0
S323051 -2.9259 -36.0814 1.012e-18 1.733e-18 3.657e-18 0.0 101.62 0.0
S323052 -2.9075 -36.0739 1.323e-22 2.676e-22 7.993e-22 0.0 105.05 0.0
S323055 -2.9093 -36.1067 4.690e-22 8.830e-22 2.328e-21 0.0 102.21 0.0
S323056 -2.8809 -36.0665 1.719e-22 3.415e-22 1.072e-21 0.0 101.93 0.0
S323057 -2.9053 -36.0749 1.008e-18 9.457e-19 6.081e-19 0.0 102.41 0.0
S323059 -2.9228 -36.0999 1.898e-18 1.713e-18 9.834e-19 0.0 103.02 0.0
S323060 -2.9098 -36.0611 6.785e-22 1.140e-21 2.392e-21 0.0 103.61 0.0
S323061 -2.9138 -36.0478 1.039e-22 2.031e-22 5.725e-22 0.0 103.89 0.0
S323062 -2.9209 -36.0842 3.357e-21 4.964e-21 8.095e-21 0.001 103.24 0.0
S323063 -2.9027 -36.0585 8.508e-20 9.817e-20 9.419e-20 0.0 101.65 0.0
S323066 -2.9174 -36.071 3.305e-18 2.773e-18 1.390e-18 0.0 102.58 0.0
S323067 -2.888 -36.0862 1.376e-18 2.882e-18 9.348e-18 0.0 102.42 0.0
S323068 -2.8804 -36.0476 9.939e-20 1.160e-19 1.160e-19 0.0 103.07 0.0
S323069 -2.9036 -36.0681 1.645e-19 1.728e-19 1.365e-19 0.0 105.46 0.0
S323070 -2.9097 -36.0369 6.278e-22 1.162e-21 2.983e-21 0.0 103.75 0.0
S323071 -2.8772 -36.0479 1.747e-18 1.547e-18 8.879e-19 0.0 103.43 0.0
S323076 -2.8988 -36.0813 3.994e-19 3.897e-19 2.659e-19 0.0 104.88 0.0
S323077 -2.9062 -36.079 1.879e-17 1.439e-17 6.150e-18 0.0 103.79 1.0
S323078 -2.9057 -36.0611 6.956e-19 1.115e-18 2.194e-18 0.0 102.71 0.0
S323079 -2.9106 -36.0737 4.606e-22 8.505e-22 2.258e-21 0.0 104.79 0.0
S323080 -2.8991 -36.0365 1.444e-18 2.949e-18 9.322e-18 0.0 105.46 0.0
S323081 -2.8847 -36.094 5.230e-21 7.219e-21 1.023e-20 0.0 101.31 0.0
S323082 -2.8923 -36.0604 2.785e-21 4.276e-21 7.509e-21 0.0 102.27 0.0
S323083 -2.9029 -36.061 1.026e-17 8.137e-18 3.749e-18 0.0 103.69 1.0
S323084 -2.9008 -36.0714 7.072e-18 1.449e-17 4.545e-17 0.0 104.14 1.0
S323086 -2.8834 -36.0777 6.637e-21 9.041e-21 1.275e-20 0.0 102.61 0.0
S323087 -2.9354 -36.0544 3.759e-19 3.782e-19 2.804e-19 0.0 102.39 0.0
S323088 -2.9065 -36.0607 1.435e-21 2.243e-21 4.088e-21 0.0 101.43 0.0
S323089 -2.9092 -36.0941 2.838e-20 3.526e-20 3.936e-20 0.0 105.26 0.0
S323090 -2.9017 -36.0439 5.109e-21 7.799e-21 1.382e-20 0.0 102.53 0.0
S323091 -2.9055 -36.0749 5.144e-19 1.002e-18 2.917e-18 0.0 102.74 0.0
S323092 -2.9082 -36.073 1.862e-19 1.950e-19 1.517e-19 0.0 101.79 0.0
S323093 -2.9081 -36.0775 2.873e-18 4.869e-18 1.052e-17 0.0 103.61 0.0
S323094 -2.8965 -36.0922 6.422e-19 6.258e-19 4.269e-19 0.0 102.07 0.0
S323096 -2.8672 -36.0813 2.788e-20 3.577e-20 4.292e-20 0.0 105.52 0.0
S323097 -2.8994 -36.0859 1.385e-19 1.565e-19 1.409e-19 0.0 101.64 0.0
S323098 -2.8782 -36.0774 2.854e-21 4.692e-21 9.707e-21 0.0 102.61 0.0
S323099 -2.9146 -36.0722 1.493e-18 2.194e-18 3.455e-18 0.0 101.54 0.0
S323100 -2.8966 -36.0802 1.361e-21 2.188e-21 4.172e-21 0.0 103.19 0.0
S323104 -2.9154 -36.1025 1.659e-17 1.231e-17 4.891e-18 0.0 105.92 0.0
S323108 -2.9006 -36.0591 2.088e-18 1.828e-18 9.765e-19 0.0 102.43 0.0
S323109 -2.9299 -36.0732 9.465e-20 1.095e-19 1.016e-19 0.0 105.88 0.0
S323111 -2.8927 -36.0861 1.455e-21 2.467e-21 5.544e-21 0.0 102.5 1.0
S323114 -2.8798 -36.0815 1.004e-17 7.994e-18 3.629e-18 0.0 103.0 1.0
S323115 -2.8954 -36.0668 6.388e-21 9.062e-21 1.341e-20 0.0 103.73 0.0
S323117 -2.894 -36.0519 1.328e-22 2.831e-22 9.454e-22 0.0 104.63 0.0
S323118 -2.8635 -36.0655 2.810e-19 2.761e-19 1.907e-19 0.0 105.0 0.0
S323120 -2.9255 -36.0754 5.614e-18 4.693e-18 2.435e-18 0.0 103.51 0.0
S323122 -2.8854 -36.1244 4.985e-19 4.849e-19 3.449e-19 0.0 106.06 0.0
S323123 -2.8955 -36.1222 1.800e-20 2.361e-20 2.954e-20 0.0 101.83 0.0
S323124 -2.8889 -36.0787 1.108e-18 1.686e-18 2.890e-18 0.0 105.02 0.0
S323125 -2.8699 -36.0384 2.651e-18 3.812e-18 5.933e-18 0.0 101.11 0.0
S323126 -2.9206 -36.0605 2.539e-18 5.361e-18 1.795e-17 0.0 102.18 0.0
S323128 -2.9012 -36.0577 3.241e-21 4.878e-21 8.348e-21 0.0 102.38 0.0
S323129 -2.8894 -36.041 3.300e-18 6.013e-18 1.489e-17 0.0 101.18 0.0
S323131 -2.9159 -36.0569 1.269e-18 1.150e-18 6.862e-19 0.0 105.31 0.0
S323132 -2.8621 -36.0799 1.960e-22 3.744e-22 1.066e-21 0.0 105.19 0.0
S323134 -2.8737 -36.0721 2.099e-20 2.545e-20 2.642e-20 0.0 105.61 0.0
S323135 -2.8936 -36.0539 1.946e-20 2.447e-20 2.867e-20 0.0 103.48 0.0
S323136 -2.8884 -36.0233 1.402e-20 1.784e-20 2.119e-20 0.0 102.93 0.0
S323137 -2.9032 -36.0659 1.753e-20 2.192e-20 2.469e-20 0.0 103.96 0.0
S323138 -2.9264 -36.0725 3.705e-21 5.782e-21 1.036e-20 0.0 104.39 0.0
S323139 -2.9031 -36.0898 1.599e-17 1.233e-17 5.367e-18 0.0 104.79 1.0
S323141 -2.8712 -36.0827 4.608e-18 4.015e-18 2.228e-18 0.0 101.78 0.0
S323142 -2.8887 -36.0902 1.216e-18 1.112e-18 6.804e-19 0.0 102.58 0.0
S323145 -2.9264 -36.1016 9.381e-22 1.550e-21 3.148e-21 0.0 105.78 0.0
S323148 -2.8939 -36.1013 1.171e-19 1.364e-19 1.325e-19 0.0 103.86 0.0
S323149 -2.8899 -36.1152 5.518e-18 1.441e-17 7.603e-17 0.0 105.45 1.0
S323150 -2.9067 -36.057 1.079e-19 1.201e-19 1.110e-19 0.0 102.43 0.0
S323151 -2.9118 -36.0809 1.105e-17 9.108e-18 4.500e-18 0.0 103.11 0.0
S323152 -2.9087 -36.0671 1.921e-16 1.369e-16 5.049e-17 0.0 104.0 0.0
S323153 -2.864 -36.0862 1.891e-21 3.038e-21 5.699e-21 0.0 102.27 1.0
S323154 -2.8823 -36.1094 4.047e-22 7.719e-22 2.062e-21 0.0 101.46 0.0
S323155 -2.909 -36.0532 5.554e-18 4.644e-18 2.359e-18 0.0 103.33 0.0
S323156 -2.8669 -36.0916 8.206e-14 5.920e-14 2.177e-14 0.0 102.89 0.0
S323157 -2.8821 -36.0621 1.705e-18 1.469e-18 7.680e-19 0.0 105.51 0.0
S323160 -2.9131 -36.0936 3.101e-18 2.636e-18 1.387e-18 0.0 103.36 0.0
S323161 -2.9005 -36.0464 5.427e-21 7.469e-21 1.080e-20 0.0 101.23 0.0
S323164 -2.9035 -36.1143 6.772e-19 6.532e-19 4.276e-19 0.0 104.72 0.0
S323166 -2.8982 -36.0445 1.708e-22 3.263e-22 8.874e-22 0.0 105.1 0.0
S323168 -2.8906 -36.077 7.238e-14 5.141e-14 1.868e-14 0.0 103.95 0.0
S323170 -2.9229 -36.0422 2.033e-20 2.687e-20 3.522e-20 0.0 101.88 0.0
S323172 -2.9038 -36.0902 4.639e-18 3.917e-18 1.998e-18 0.0 104.86 0.0
S323174 -2.9165 -36.0729 2.385e-19 2.605e-19 2.228e-19 0.0 105.45 0.0
S323175 -2.9035 -36.1137 1.184e-20 1.612e-20 2.223e-20 0.0 103.96 0.0
S323176 -2.8722 -36.0903 7.190e-18 5.869e-18 2.850e-18 0.0 105.94 0.0
S323177 -2.926 -36.0631 1.444e-18 2.485e-18 5.686e-18 0.0 103.04 0.0
S323178 -2.9023 -36.112 5.777e-22 1.064e-21 2.743e-21 0.0 103.09 0.0
S323179 -2.9078 -36.0668 1.219e-18 1.976e-18 3.895e-18 0.0 105.74 0.0
S323182 -2.8978 -36.0812 1.038e-18 9.713e-19 6.097e-19 0.0 103.52 0.0
S323183 -2.9012 -36.0411 2.221e-18 4.030e-18 1.025e-17 0.0 104.54 0.0
S323184 -2.8845 -36.0836 1.489e-22 3.095e-22 1.020e-21 0.0 102.84 0.0
S323185 -2.8757 -36.0987 4.794e-19 4.911e-19 3.801e-19 0.001 103.16 0.0
S323186 -2.9269 -36.0979 6.237e-20 7.629e-20 8.223e-20 0.0 104.58 0.0
S323188 -2.8997 -36.0717 1.120e-21 1.907e-21 4.063e-21 0.0 105.32 0.0
S323189 -2.9209 -36.0801 9.317e-22 1.545e-21 3.121e-21 0.0 102.84 0.0
S323190 -2.881 -36.0412 1.880e-21 2.982e-21 5.362e-21 0.0 104.02 0.0
S323193 -2.9101 -36.1121 1.051e-22 2.369e-22 9.123e-22 0.0 102.39 0.0
S323195 -2.8999 -36.0394 1.238e-21 1.966e-21 3.828e-21 0.0 103.32 0.0
S323196 -2.9365 -36.0698 1.243e-20 1.775e-20 2.651e-20 0.0 102.88 0.0
S323197 -2.9045 -36.049 3.546e-19 3.433e-19 2.357e-19 0.0 105.48 0.0
S323198 -2.9135 -36.0664 7.276e-17 2.203e-16 1.604e-15 0.0 103.44 1.0
S323199 -2.9209 -36.0683 3.818e-19 3.874e-19 2.837e-19 0.0 105.5 0.0
S323201 -2.8776 -36.0432 2.664e-18 4.461e-18 9.448e-18 0.0 103.07 0.0
S323205 -2.8948 -36.1294 7.048e-19 1.192e-18 2.535e-18 0.0 104.29 0.0
S323207 -2.8779 -36.1014 1.708e-19 1.931e-19 1.817e-19 0.0 105.1 0.0
S323208 -2.8924 -36.0647 4.793e-18 4.035e-18 2.044e-18 0.0 103.96 0.0
S323210 -2.9196 -36.0791 4.567e-19 7.419e-19 1.451e-18 0.0 104.79 0.0
S323211 -2.8844 -36.0819 4.479e-20 5.524e-20 6.099e-20 0.0 102.1 0.0
S323213 -2.9214 -36.0393 2.419e-21 3.659e-21 6.534e-21 0.0 101.85 0.0
S323214 -2.9304 -36.1066 1.913e-19 1.934e-19 1.449e-19 0.0 101.86 0.0
S323216 -2.8993 -36.0463 3.348e-21 5.038e-21 8.771e-21 0.0 103.96 0.0
S323217 -2.8808 -36.0781 4.857e-18 4.028e-18 2.032e-18 0.0 102.89 0.0
S323218 -2.9142 -36.0678 1.879e-18 3.394e-18 8.202e-18 0.0 105.05 0.0
S323219 -2.8892 -36.0811 6.926e-19 6.687e-19 4.552e-19 0.0 104.58 0.0
S323221 -2.9149 -36.1074 5.656e-18 4.830e-18 2.557e-18 0.0 103.81 0.0
S323225 -2.8986 -36.0872 1.509e-18 1.362e-18 7.981e-19 0.0 102.47 0.0
S323226 -2.9135 -36.0783 9.950e-20 1.061e-19 8.503e-20 0.0 102.27 0.0
S323227 -2.8926 -36.0891 1.015e-18 8.878e-19 4.925e-19 0.0 101.09 0.0
S323228 -2.8926 -36.1046 1.953e-19 2.110e-19 1.722e-19 0.0 102.34 0.0
S323229 -2.8779 -36.0932 1.162e-21 1.956e-21 4.194e-21 0.0 104.26 0.0
S323231 -2.8757 -36.0634 6.487e-19 6.214e-19 4.221e-19 0.0 105.71 0.0
S323234 -2.9069 -36.06 1.124e-21 1.741e-21 3.166e-21 0.0 104.57 0.0
S323236 -2.9095 -36.0564 4.451e-21 6.715e-21 1.157e-20 0.0 104.94 0.0
S323237 -2.8786 -36.0577 1.033e-18 9.833e-19 6.428e-19 0.0 103.81 0.0
S323239 -2.8883 -36.0729 7.883e-19 1.174e-18 1.886e-18 0.0 103.1 0.0
S323240 -2.9221 -36.0798 2.993e-18 4.663e-18 8.406e-18 0.0 102.79 0.0
S323241 -2.9078 -36.0856 4.623e-22 8.520e-22 2.149e-21 0.0 104.84 0.0
S323244 -2.9373 -36.0884 1.118e-21 1.857e-21 3.745e-21 0.0 104.97 0.0
S323245 -2.8985 -36.0716 3.501e-22 6.418e-22 1.635e-21 0.0 104.18 0.0
S323246 -2.8711 -36.0688 4.413e-20 5.444e-20 6.220e-20 0.0 103.18 0.0
S323249 -2.9104 -36.0797 4.719e-18 3.963e-18 2.054e-18 0.0 102.72 0.0
S323250 -2.904 -36.084 2.749e-18 2.359e-18 1.256e-18 0.0 101.98 0.0
S323254 -2.918 -36.1147 1.438e-19 1.494e-19 1.211e-19 0.0 101.2 0.0
S323255 -2.9086 -36.097 1.223e-19 1.338e-19 1.172e-19 0.0 102.54 0.0
S323257 -2.8944 -36.0806 1.424e-19 1.621e-19 1.512e-19 0.0 103.21 0.0
S323258 -2.877 -36.0503 5.923e-19 5.802e-19 3.983e-19 0.0 101.44 0.0
S323260 -2.8792 -36.1076 1.091e-18 1.944e-18 4.704e-18 0.0 103.73 0.0
S323261 -2.9192 -36.0608 2.730e-19 2.785e-19 2.096e-19 0.0 104.19 0.0
S323262 -2.8888 -36.088 1.896e-19 2.038e-19 1.741e-19 0.0 106.07 0.0
S323264 -2.909 -36.0904 1.082e-20 1.488e-20 2.092e-20 0.0 104.84 0.0
S323265 -2.8816 -36.0573 1.649e-18 1.558e-18 1.021e-18 0.0 101.42 0.0
S323266 -2.8888 -36.0601 6.881e-18 5.586e-18 2.739e-18 0.0 101.82 0.0
S323267 -2.9459 -36.072 1.855e-21 3.083e-21 6.333e-21 0.0 106.14 0.0
S323268 -2.9002 -36.0775 4.212e-18 9.167e-18 3.333e-17 0.0 104.79 1.0
S323269 -2.8777 -36.0488 3.168e-18 5.644e-18 1.331e-17 0.0 103.05 0.0
S323270 -2.9077 -36.1035 5.220e-18 4.379e-18 2.154e-18 0.0 103.62 0.0
S323272 -2.9253 -36.0852 3.729e-20 4.579e-20 5.075e-20 0.0 105.14 0.0
S323273 -2.8849 -36.0809 3.711e-18 3.052e-18 1.495e-18 0.0 102.9 0.0
S323274 -2.9094 -36.0902 2.082e-18 1.749e-18 9.234e-19 0.0 101.74 0.0
S323275 -2.8676 -36.0681 5.250e-14 3.665e-14 1.333e-14 0.0 101.39 0.0
S323276 -2.8974 -36.0682 5.280e-19 5.110e-19 3.541e-19 0.0 105.27 0.0
S323277 -2.8979 -36.0758 8.971e-19 8.149e-19 5.001e-19 0.0 102.76 0.0
S323279 -2.8981 -36.076 8.279e-18 6.453e-18 2.877e-18 0.0 105.13 1.0
S323280 -2.898 -36.0755 1.855e-17 1.412e-17 5.913e-18 0.0 99.09 1.0
S323281 -2.8981 -36.0757 2.539e-17 1.881e-17 7.584e-18 0.0 99.2 0.0
S323282 -2.898 -36.0757 8.832e-18 7.219e-18 3.589e-18 0.0 108.34 0.0
S323283 -2.898 -36.0756 2.173e-16 1.534e-16 5.462e-17 0.0 107.56 0.0
S323284 -2.898 -36.0757 1.813e-18 1.668e-18 9.871e-19 0.0 97.19 0.0
S323287 -2.9234 -35.9388 1.302e-22 2.819e-22 1.028e-21 0.0 100.5 0.0
S323288 -3.0618 -36.0148 1.893e-20 2.438e-20 2.978e-20 0.0 105.55 0.0
S323290 -2.7166 -36.1161 1.439e-18 2.338e-18 4.574e-18 0.0 106.21 0.0
S323292 -2.944 -35.9163 1.514e-21 2.447e-21 4.592e-21 0.0 104.42 0.0
S323294 -2.887 -36.2014 2.546e-21 3.923e-21 6.964e-21 0.0 103.85 0.0
S323295 -2.8477 -35.9254 1.018e-21 1.647e-21 3.269e-21 0.0 106.57 0.0
S323296 -2.908 -36.351 7.917e-21 1.059e-20 1.393e-20 0.0 102.06 0.0
S323300 -3.0078 -36.1082 5.446e-22 1.039e-21 2.806e-21 0.0 104.57 0.0
S323301 -2.8736 -36.2543 2.521e-20 3.002e-20 3.202e-20 0.0 102.67 0.0
S323302 -3.1137 -36.015 3.268e-22 6.221e-22 1.746e-21 0.0 104.32 0.0
S323307 -2.9104 -36.3265 1.326e-22 2.661e-22 7.819e-22 0.0 105.67 0.0
S323308 -3.0833 -36.0972 4.992e-14 5.033e-14 3.731e-14 0.0 102.17 1.0
S323309 -3.0487 -36.0929 5.364e-20 6.411e-20 6.521e-20 0.0 105.43 0.0
S323311 -2.9673 -36.0781 9.773e-18 1.578e-17 3.104e-17 0.0 100.51 0.0
S323312 -3.0461 -36.2717 6.105e-20 7.643e-20 8.907e-20 0.0 101.31 0.0
S323315 -3.0693 -36.138 1.077e-19 1.220e-19 1.091e-19 0.0 104.31 0.0
S323318 -2.9361 -35.9785 3.637e-22 6.883e-22 1.775e-21 0.0 100.87 0.0
S323319 -3.0352 -36.0121 2.711e-20 3.247e-20 3.323e-20 0.0 105.09 0.0
S323320 -2.8226 -36.3762 1.245e-22 2.311e-22 5.972e-22 0.0 99.84 0.0
S323322 -2.7666 -36.077 1.136e-20 1.517e-20 2.022e-20 0.0 105.12 0.0
S323325 -2.6893 -35.7881 2.821e-22 5.063e-22 1.223e-21 0.0 104.13 0.0
S323326 -2.9994 -35.8685 1.462e-18 3.112e-18 1.087e-17 0.0 105.98 0.0
S323327 -2.7422 -36.0393 3.747e-19 4.008e-19 3.255e-19 0.0 106.93 0.0
S323328 -2.9252 -36.071 1.729e-21 2.562e-21 4.182e-21 0.0 100.65 0.0
S323333 -2.8855 -36.205 1.302e-22 2.721e-22 8.956e-22 0.0 104.66 0.0
S323334 -2.8453 -36.0662 1.002e-19 1.081e-19 9.144e-20 0.0 103.75 0.0
S323335 -2.9561 -36.3707 1.078e-19 1.170e-19 9.880e-20 0.0 106.37 0.0
S323341 -2.9835 -36.2508 5.969e-20 7.384e-20 8.369e-20 0.0 103.65 0.0
S323345 -2.8337 -36.0628 7.498e-21 1.082e-20 1.604e-20 0.0 100.77 0.0
S323347 -2.7628 -36.0212 1.669e-22 3.488e-22 1.152e-21 0.0 103.53 0.0
S323348 -2.7986 -35.8816 1.274e-21 2.114e-21 4.427e-21 0.0 105.81 0.0
S323349 -2.8675 -36.0837 3.455e-19 3.438e-19 2.368e-19 0.0 106.72 0.0
S323351 -3.1053 -35.8101 8.453e-20 9.468e-20 8.726e-20 0.0 102.7 0.0
S323354 -2.81 -35.9452 3.875e-19 7.118e-19 1.844e-18 0.0 102.07 0.0
S323357 -2.734 -36.2957 1.463e-18 2.193e-18 3.573e-18 0.0 99.96 0.0
S323358 -2.8999 -36.0991 6.180e-22 1.089e-21 2.557e-21 0.0 104.45 0.0
S323359 -2.7881 -36.0896 3.186e-19 3.227e-19 2.407e-19 0.0 104.02 0.0
S323361 -2.878 -35.9026 3.168e-19 3.228e-19 2.378e-19 0.0 104.93 0.0
S323362 -2.7752 -36.1265 3.048e-19 3.115e-19 2.334e-19 0.0 106.39 0.0
S323364 -2.9395 -36.2686 1.590e-18 1.353e-18 7.175e-19 0.0 107.07 0.0
S323368 -2.7431 -35.835 7.191e-20 8.031e-20 6.968e-20 0.0 105.56 0.0
S323370 -2.783 -35.8624 3.196e-20 3.868e-20 4.212e-20 0.0 102.06 0.0
S323371 -2.769 -36.0472 1.393e-22 2.938e-22 9.621e-22 0.0 102.66 0.0
S323372 -2.9513 -36.1344 2.312e-19 2.466e-19 2.044e-19 0.0 101.91 0.0
S323375 -2.9965 -36.0332 6.945e-19 1.210e-18 2.840e-18 0.0 102.89 0.0
S323376 -2.7673 -35.9286 1.069e-19 1.201e-19 1.112e-19 0.0 100.76 0.0
S323377 -2.8454 -35.8577 2.666e-20 3.502e-20 4.369e-20 0.0 105.1 0.0
S323379 -2.7724 -36.3527 8.806e-18 6.973e-18 3.043e-18 0.001 106.05 0.0
S323383 -2.9898 -36.29 1.129e-18 1.027e-18 5.962e-19 0.0 105.74 0.0
S323384 -2.876 -35.9525 7.510e-21 1.021e-20 1.365e-20 0.0 105.37 0.0
S323385 -2.8654 -35.9299 1.721e-19 1.813e-19 1.421e-19 0.0 104.85 0.0
S323387 -2.9021 -36.2358 4.440e-20 4.975e-20 4.727e-20 0.0 105.49 0.0
S323389 -2.8894 -36.1251 3.212e-22 6.043e-22 1.581e-21 0.0 104.52 0.0
S323392 -2.6849 -36.0985 1.234e-19 1.383e-19 1.304e-19 0.0 106.27 0.0
S323393 -2.7892 -36.2213 9.388e-22 1.662e-21 3.879e-21 0.0 99.78 0.0
S323395 -3.0958 -36.378 2.625e-21 4.180e-21 7.793e-21 0.0 101.39 0.0
S323397 -2.8381 -36.0149 1.737e-20 2.386e-20 3.265e-20 0.0 102.53 0.0
S323398 -2.8864 -35.9892 3.078e-20 3.764e-20 4.078e-20 0.0 105.98 0.0
S323400 -2.8196 -35.8853 8.220e-22 1.357e-21 2.727e-21 0.0 104.92 0.0
